,r_die_sym,rr_die_asym,beta,rr_inf_asym,rr_sus_slat,p_primary,r_clear,r_sc,r_react,irr_10,irr_20,irr_30,drt_trans,p_txi_pri,drt_act,rt_cs,rr_inf_cs,r_lat,r_relapse,r_relapse_td,r_relapse_tc,t0_decline,p_txi_pub,p_txi_eng,p_dx_pub,p_ent_pub,r_die_asym,r_act
10,0.2065822691909257,0.0008609352410371973,23.901058049051002,0.86683244935931,0.22483993547752507,0.13472181552370516,0.031599258251193085,0.24756025323069292,0.0011548862201334813,1.4313594137848038,1.4866084963882429,1.822769676089959,0.0658919485840722,0.5723215649325494,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.0001778539557199008,0.07784884557400741
11,0.20369441464073973,0.32543296964717305,19.000006254027006,0.3806724339490272,0.2169153448854022,0.12988348227193264,0.03412237686823022,0.1510104529477687,0.0011702083021695815,1.518657954868673,1.88378179030825,1.1909724522719034,0.018514501080157276,0.6783270472966112,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.06628887825707853,0.0746356836272153
12,0.26979182150164055,0.32251805807183387,21.006514092374342,0.5927019130810385,0.15620696844252885,0.11908022748718117,0.03934814683387907,0.18508285456210313,0.000715029832819397,1.4592496639986485,1.8295594385478537,1.0507209674426814,0.02270619467533925,0.7161132061465885,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.08701273435437194,0.06758857685048064
13,0.25791823303413575,0.4288070722467443,21.82372002079802,0.7832732575271121,0.18568419066096503,0.10077730333364984,0.036195383936050846,0.21809908046052476,0.001307693322111063,1.058405436169342,1.167968129948691,1.1237443688558186,0.02669974351240577,0.5959694511850766,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.11059716238642128,0.05603578719001268
14,0.18006488474464624,0.1138117370771538,23.045075588746165,0.6875006827171406,0.17252055104804156,0.12925395967591505,0.036860668266187196,0.1742888472559673,0.0005246473013527461,1.3482808635088213,1.0114628999644497,1.6906785382573235,0.03788262227787422,0.6444614358239038,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.02049349731938568,0.07422023970835843
15,0.23607104444520635,0.7465741992421228,27.565661245169125,0.8277389011151168,0.19392824956202787,0.12515350946153045,0.028433948042546304,0.21893110833945084,0.0013231622468121785,1.7384052641599437,1.8730630641655903,1.9254929347821905,0.04993367366005176,0.8686808060547127,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.1762445509709315,0.07152884009656268
16,0.19182877106684032,0.8733427557182519,29.162681117349162,0.7793031088727933,0.15516128517154537,0.12711721272774656,0.030110408470244213,0.19103442194523812,0.0014154860240746117,1.2850213114240814,1.0564152308567998,1.7458769844506326,0.06838437537686055,0.714781399336981,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.16753226754956,0.0728145946862958
17,0.19568040519105004,0.16814131555896095,28.41235671412512,0.33435655053716995,0.22867545443217968,0.12597921728840558,0.03728070303239983,0.1575629911820973,0.0011847972045824571,1.2493481837343414,1.158565820578267,1.6200106116456718,0.059897127247942855,0.6562246589782579,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.03290196075793368,0.07206877672723239
18,0.14228679388392673,0.0027727214554441743,18.83336227038119,0.5067000643225215,0.28895100221767694,0.11950239863113991,0.03258055257523011,0.19343937512473167,0.001126467076100259,1.373062740480825,1.1026923252298173,1.6312110139361204,0.03285754505977897,0.664294071034672,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.00039452164622832655,0.06786071787439071
19,0.22314982543855139,0.22609756978701875,26.13722083533307,0.8593743061050957,0.178928779868051,0.09737492903699146,0.036415485069099085,0.18909100774867202,0.0012187336381975981,1.9353025265131791,1.541582029765264,1.0074693023640595,0.0408851285505523,0.777972004897244,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.050453633230053925,0.05393985397120777
20,0.19533441743765922,0.16320527578747285,19.825087311529977,0.5385407828155181,0.21600281115375575,0.13253375429657208,0.03454024228641941,0.18509665932372157,0.0012523067102523156,1.6316336681872783,1.0165790561212984,1.1796984140060989,0.041270319862284084,0.8012621144112098,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.03187960746869852,0.07639130338097509
21,0.16648528951493557,0.8374994368019987,24.940768976587496,0.7733277450219938,0.1624843133249678,0.11915340840298387,0.02532758019647811,0.18580612337023567,0.001314931009811899,1.5245491783159175,1.4039702510925776,1.0228261303911772,0.04671401053044596,0.6283008587927067,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.13943133620457623,0.06763573222605831
22,0.26979182150164055,0.32251805807183387,21.006514092374342,0.5927019130810385,0.15620696844252885,0.11908022748718117,0.03934814683387907,0.18508285456210313,0.000715029832819397,1.4592496639986485,1.8295594385478537,1.0507209674426814,0.02270619467533925,0.7161132061465885,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.08701273435437194,0.06758857685048064
23,0.28231096555438684,0.583462232754293,18.138216893012192,0.35209481935923376,0.2269768240538944,0.11900255260303227,0.030314114036861507,0.1983838625922334,0.0014286113407233087,1.5056692464900878,1.2054513961608306,1.3716814308025302,0.0007891477882888617,0.5255023432663504,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.16471778629338285,0.06753853427989051
24,0.23198646689348612,0.8767928342600229,27.772697197512333,0.4989348930975452,0.18497627245815512,0.09357018861550884,0.03512849430803115,0.24569006236890695,0.0011453026181816959,1.1468713935875883,1.5980474150215684,1.6172576973786104,0.006845858229560818,0.5273255032223858,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.20340407181750866,0.05161469064691764
25,0.11884205625636317,0.7420357797267678,24.682124294258706,0.9063610915693967,0.2659496165335467,0.13317305855359923,0.030069235499448645,0.18488198639666656,0.0010775441704692587,1.9621050007527594,1.108673498848501,1.590394432374453,0.08475771775236991,0.8419992887161273,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.08818505787852285,0.07681640485895871
26,0.21705386576139007,0.48333516278212807,28.607128525473073,0.6133642678340199,0.2204050983390317,0.12885304149474683,0.029715771464220088,0.24643971909052553,0.0013954282365485605,1.4282792466172236,1.435471237802764,1.118461283017284,0.06306637832291193,0.8014999852957663,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.10490976554027165,0.07395597277630271
27,0.19533441743765922,0.16320527578747285,19.825087311529977,0.5385407828155181,0.21600281115375575,0.13253375429657208,0.03454024228641941,0.18509665932372157,0.0012523067102523156,1.6316336681872783,1.0165790561212984,1.1796984140060989,0.041270319862284084,0.8012621144112098,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.03187960746869852,0.07639130338097509
28,0.18842502122558907,0.31483908280126655,21.09826820674455,0.3502940166688354,0.15494946702064458,0.1255297531259632,0.03427728687587872,0.21144009721032492,0.000696088068531042,1.9197425838279867,1.56481960819679,1.184793602517643,0.0009345024552161636,0.601595712510773,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.05932356085947364,0.07177474223662475
29,0.28342407897032923,0.07302659869308846,24.44858306446476,0.97575258829777,0.2650753961334254,0.11079081970490653,0.03192613661422878,0.22232664722185125,0.0010525091509089152,1.48924843746055,1.1431274349356066,1.0004104719064808,0.05717684785490901,0.8360955809278292,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.020697496474924446,0.06229738860103729
30,0.16531979519796328,0.26342118829249644,21.795067156057925,0.9622092712660143,0.18025323802858675,0.10491427983604912,0.03034022438903048,0.1580035405558022,0.0005342553840372129,1.0999618501707902,1.9878660101563304,1.031517107543246,0.026494020819696096,0.7996599007153001,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.04354873689931963,0.05860571645408007
31,0.11242541683475525,0.9093286103863047,29.779879747642912,0.26570468854144774,0.14565193066565307,0.1227017395417215,0.03750862237253165,0.209698130399015,0.0014193895053230144,1.0392347765634586,1.1293874929529144,1.485008828375563,0.04777698166677263,0.5960228479644859,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.10223164806244907,0.06993159856354053
32,0.25426471056097,0.24555776150198672,29.898201008392753,0.24511389820599885,0.1854637780838713,0.11997024446489121,0.020479118034087324,0.17081921681297346,0.0011831488765896036,1.3964555600288977,1.8746242513499658,1.8312851083123565,0.033202216213605744,0.6774551196773343,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.062436673154302354,0.06816260683818719
33,0.2122982783366163,0.5946449206662074,17.5551210746902,0.6800269909141103,0.27639205860641036,0.1285898535178132,0.03117851188927359,0.22438897380217468,0.000903664172168033,1.7130174838873082,1.4599750669080933,1.906080288397342,0.027779508640564964,0.5126986164935219,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.1262420928790496,0.07378262350795442
34,0.13478120436768878,0.4389499395381773,26.09817577788495,0.6076468770880418,0.2993583146425112,0.1324219991249085,0.029853467009938968,0.16318942352114144,0.0006070881859096374,1.7592962229348446,1.2160188521806883,1.8647228034544043,0.0631328689979177,0.7457869565001171,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.05916220150807971,0.07631705678990229
35,0.18842502122558907,0.31483908280126655,21.09826820674455,0.3502940166688354,0.15494946702064458,0.1255297531259632,0.03427728687587872,0.21144009721032492,0.000696088068531042,1.9197425838279867,1.56481960819679,1.184793602517643,0.0009345024552161636,0.601595712510773,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.05932356085947364,0.07177474223662475
36,0.21755390109729744,0.17937116696022465,11.302502080749983,0.7886868709920914,0.2244091421312737,0.1331682372313408,0.02959570563818086,0.1657037304687701,0.000941201936266754,1.599919652849437,1.0215138015516583,1.4115772034868364,2.2909714718099584e-05,0.5935018774454065,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.03902289711657154,0.0768131966034572
37,0.15316069503179425,0.4313533084679752,26.33061258547435,0.31536277934909795,0.17262744573947203,0.10950438597654773,0.03334330484277741,0.21037912485853139,0.0010059812825595977,1.1333055762038806,1.579002305277479,1.6549005896738127,0.010062009487867271,0.6815214238565446,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.06606637252921903,0.06148507878763331
38,0.1188081724226859,0.23465342591240007,25.929612833972406,0.6746554967450187,0.19729606168798652,0.11976941442668654,0.02766480066139378,0.20612891325869082,0.0010252689039944333,1.8114506810465514,1.4519327415256362,1.4960817009260206,0.056157555896531056,0.5639608458484948,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.02787874468537438,0.0680329770344654
39,0.26979182150164055,0.32251805807183387,21.006514092374342,0.5927019130810385,0.15620696844252885,0.11908022748718117,0.03934814683387907,0.18508285456210313,0.000715029832819397,1.4592496639986485,1.8295594385478537,1.0507209674426814,0.02270619467533925,0.7161132061465885,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.08701273435437194,0.06758857685048064
40,0.21755390109729744,0.17937116696022465,11.302502080749983,0.7886868709920914,0.2244091421312737,0.1331682372313408,0.02959570563818086,0.1657037304687701,0.000941201936266754,1.599919652849437,1.0215138015516583,1.4115772034868364,2.2909714718099584e-05,0.5935018774454065,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.03902289711657154,0.0768131966034572
41,0.19446285949441006,0.6375938225661325,23.640183156950837,0.7064000982946029,0.21726200349526378,0.1292289284216376,0.03506248036140459,0.2179423356580821,0.0005059336542426024,1.2493332333819926,1.905054986856303,1.0384029389248395,0.0412706934404192,0.6819418913619668,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.12398831793218164,0.07420373312781099
42,0.2839980097364593,0.40855238689824924,17.40893636643569,0.6591805769363013,0.24057112566416947,0.1367319452348913,0.038679189843770674,0.21612417564966557,0.0009420493572535786,1.5545265016916008,1.6500851611984935,1.9993613510082346,0.01929055936816656,0.5929651131402267,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.11602806475218266,0.07919437333522983
43,0.2166526233585731,0.7460908658497772,25.24783765665462,0.6542075153260168,0.2472085752781254,0.11021212171086181,0.029398954981602724,0.15005482397790096,0.0006800698759405801,1.094505772660649,1.0911957165721025,1.505308908905171,0.03165719280792263,0.7197712781037469,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.1616425433502235,0.061931683044938145
44,0.2971832486197315,0.1714691930756006,15.784345869753938,0.751730160233161,0.28292825691935086,0.12072601629547783,0.031237435336008108,0.20665199468690165,0.0012002521879057213,1.9128618247871663,1.5200742757294254,1.891971622392739,0.0208403167746147,0.5970404082140195,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.05095777183641095,0.0686509657586136
45,0.20972694060582123,0.92636236601805,23.880537771502055,0.6767885418116408,0.19312417715079128,0.12431633827534361,0.03562344868531922,0.1640820120427928,0.0014653406182917681,1.5036630526910792,1.2120226588108542,1.3319085361266483,0.046647342185815024,0.705972713944449,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.1942831449173356,0.07098244703487042
46,0.144834807078917,0.16123947461045757,24.953726009393527,0.35488566048009534,0.16850979721233483,0.11853878341263867,0.037459062581385996,0.19399240791681677,0.0013503445029227528,1.7421815368280993,1.0081606114334671,1.3749004538623328,0.029651948439876855,0.5589474495299611,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.023353088198711555,0.06723993136735491
47,0.14950043036030528,0.605452821874013,27.26651780458992,0.9416190058788776,0.2515524697379927,0.09076519702531191,0.03578679384021666,0.19939122587026425,0.001438353443024213,1.5246742285211146,1.5881397110353148,1.893717528489239,0.04568942839688765,0.61576699529197,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.09051545743302619,0.04991295797760983
48,0.24471556916687803,0.25725133267182504,21.717572668380967,0.6418502609303802,0.19429921979222142,0.13824826642639243,0.028326279016402098,0.22232652963829694,0.0007642583767690019,1.6236996971502933,1.913918504724516,1.3484255851320277,0.026768869968038934,0.8178182492377482,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.06295340629372355,0.0802135122218375
49,0.1172603498801239,0.6806232631984164,26.658569522991847,0.5873665206213184,0.24141585953280348,0.12455710388338516,0.026513233043876403,0.2240619348793552,0.0005927475169661355,1.756070825359954,1.1689834150149014,1.949879612141169,0.04313223496024188,0.7419780907477286,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.07981012197919797,0.07113947947713617
50,0.15424246097486322,0.8570802611386682,26.19716267677965,0.458895977909353,0.1984395307806143,0.11685091538605688,0.030591087938743513,0.15745669552442185,0.0007974160039773538,1.3500464844667894,1.7368199849602404,1.637207814113977,0.026924955342929862,0.7235838963941273,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.1321981687310066,0.06615582658795185
51,0.18842502122558907,0.31483908280126655,21.09826820674455,0.3502940166688354,0.15494946702064458,0.1255297531259632,0.03427728687587872,0.21144009721032492,0.000696088068531042,1.9197425838279867,1.56481960819679,1.184793602517643,0.0009345024552161636,0.601595712510773,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.05932356085947364,0.07177474223662475
52,0.21154757420282558,0.8919097379707753,21.209053178701833,0.47549524633196083,0.1898703968954058,0.12373764679412455,0.03449631898677983,0.17449361020109175,0.0013676887372975456,1.9061077410624763,1.4650370662451744,1.608882963739448,0.02022291842445341,0.7369394661931856,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.18868134147559532,0.07060536512918793
53,0.15424246097486322,0.8570802611386682,26.19716267677965,0.458895977909353,0.1984395307806143,0.11685091538605688,0.030591087938743513,0.15745669552442185,0.0007974160039773538,1.3500464844667894,1.7368199849602404,1.637207814113977,0.026924955342929862,0.7235838963941273,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.1321981687310066,0.06615582658795185
54,0.20614191398379264,0.5077064651346533,24.521399518371783,0.639117378151989,0.19075409554304923,0.12124014175148357,0.035332100236040026,0.18937897209327328,0.0012277822627444325,1.7590134479451511,1.6212251382763379,1.5528884060634935,0.0488476745143377,0.6856319789643586,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.10465958246480313,0.0689836595364808
55,0.2166526233585731,0.7460908658497772,25.24783765665462,0.6542075153260168,0.2472085752781254,0.11021212171086181,0.029398954981602724,0.15005482397790096,0.0006800698759405801,1.094505772660649,1.0911957165721025,1.505308908905171,0.03165719280792263,0.7197712781037469,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.1616425433502235,0.061931683044938145
56,0.11884205625636317,0.7420357797267678,24.682124294258706,0.9063610915693967,0.2659496165335467,0.13317305855359923,0.030069235499448645,0.18488198639666656,0.0010775441704692587,1.9621050007527594,1.108673498848501,1.590394432374453,0.08475771775236991,0.8419992887161273,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.08818505787852285,0.07681640485895871
57,0.15316069503179425,0.4313533084679752,26.33061258547435,0.31536277934909795,0.17262744573947203,0.10950438597654773,0.03334330484277741,0.21037912485853139,0.0010059812825595977,1.1333055762038806,1.579002305277479,1.6549005896738127,0.010062009487867271,0.6815214238565446,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.06606637252921903,0.06148507878763331
58,0.24481237265771547,0.2677830538730263,21.163534108642658,0.7398372312513191,0.2557129825569144,0.11489878821719998,0.02596151322208284,0.23485371582803227,0.0009269303172094022,1.2045554712576438,1.098297029289975,1.5489720058202772,0.01992524805065294,0.505429179871547,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.06555660477618441,0.06490714659952113
59,0.17176442730518549,0.4957320227435024,27.38829610088601,0.49432509881883313,0.20087156729402714,0.10730656561708149,0.029172751993038006,0.17255146242579988,0.0010132181936130084,1.515286445730495,1.3252708079256534,1.2711285515060626,0.032529807799794704,0.6531884247417746,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.08514912698337888,0.060102696784847545
60,0.25496594714611615,0.8621201345063974,28.008410084926243,0.5941866310163157,0.2306763986073829,0.11836403579393827,0.03282096353457053,0.15672258282048024,0.0010535961372991687,1.6398189321101333,1.6413252833596805,1.9675925473878875,0.03168766582734935,0.7111313644080957,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.21981127664816064,0.06712749967075608
61,0.2723352574779908,0.1266934842449533,28.01218186367551,0.5104533315050839,0.2896665556824111,0.11536285785192504,0.03526172521904863,0.16852830231636026,0.0012321084732662842,1.562651653093666,1.2846674083531697,1.0499564323970687,0.05154625959961098,0.6974741877300906,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.03450310265263313,0.06520348985788742
62,0.24569693483043895,0.29997724262902653,24.001267784648952,0.47100246494947284,0.22735643133374972,0.12350577790200339,0.03563319835020472,0.23953455063835494,0.0010964018903488453,1.872958620238271,1.2675147635062842,1.3924924461974078,0.03112244668009352,0.796129191144637,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.0737034890328387,0.0704544164628816
63,0.24281230906087636,0.174263391757017,26.52107901148957,0.5167812766037431,0.1946125931289146,0.12848648694919623,0.02937876749603733,0.2390826390975149,0.0008617128392598505,1.6287324804687855,1.2858781739972254,1.2815945681481986,0.029691972611192836,0.6286433821518904,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.042313296537301384,0.07371456955349943
64,0.17543085127929234,0.6869102104418864,12.689086809731457,0.7460939613512672,0.24803700319828642,0.1203641182842601,0.03465182617000349,0.15468235056002327,0.001495311448776443,1.5054780757853483,1.4112799128488043,1.0288457197112189,0.012821671924594033,0.8404040571322289,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.12050524297025797,0.06841701253107621
65,0.1172603498801239,0.6806232631984164,26.658569522991847,0.5873665206213184,0.24141585953280348,0.12455710388338516,0.026513233043876403,0.2240619348793552,0.0005927475169661355,1.756070825359954,1.1689834150149014,1.949879612141169,0.04313223496024188,0.7419780907477286,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.07981012197919797,0.07113947947713617
66,0.13411739764790467,0.9782980423835039,19.69753627565122,0.4443543306140657,0.19868035784880547,0.11065149475773357,0.03510220501851055,0.20622533201241633,0.001165437069395175,1.468488630424688,1.3961102620690407,1.8612188515812311,0.0063626099844130545,0.8416702046064279,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.1312067875685151,0.062209299338503485
67,0.16342798455774,0.4164649539321201,24.626021338845327,0.4236815138377219,0.17735128387717586,0.11832205363947092,0.028311362945713278,0.1749702196665525,0.001394106219348157,1.9222476606564847,1.444542005346857,1.7226150283259198,0.04033204774513377,0.569932535302349,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.06806202806005841,0.06710049521363867
68,0.20369441464073973,0.32543296964717305,19.000006254027006,0.3806724339490272,0.2169153448854022,0.12988348227193264,0.03412237686823022,0.1510104529477687,0.0011702083021695815,1.518657954868673,1.88378179030825,1.1909724522719034,0.018514501080157276,0.6783270472966112,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.06628887825707853,0.0746356836272153
69,0.16076910813809314,0.5214262099435127,18.85969174793376,0.8325115001953435,0.18070957359250306,0.131817259750614,0.024613874366258934,0.17295051312317355,0.0013341258807166652,1.084056458029568,1.0307886043991474,1.4548971343666177,0.04290147714235851,0.6253714160358439,0.0,0.0,1.0,0.5,0.002,0.14,0.032,2005.0,0.97,0.87,0.65,0.483,0.08382922673244465,0.07591561870531394
