r_test,p_tb,p_pub,p_path_ssm,p_xpert_sn,p_xpert_eng,p_scanty,sens_s,sens_x,sens_x_sn,spec_s,spec_x,spec_x_sn,sens_cdx,spec_cdx,sens_cdx_bn,spec_cdx_bn,r_access_s_pub,r_access_x_pub,r_access_sx_pub,r_access_x_eng,r_access_cdx_eng,r_tpb_s_pub,r_fpb_s_pub,r_tpb_x_pub,r_fpb_x_pub,r_tps_sx_pub,r_fps_sx_pub,r_tpx_sx_pub,r_fpx_sx_pub,r_tpb_sx_pub,r_fpb_sx_pub,r_tpb_pub,r_fpb_pub,r_tpc_pub,r_fpc_pub,r_tpb_x_eng,r_fpb_x_eng,r_tpc_eng,r_fpc_eng,ppv_pub,ppv_eng,ppv_pri,pdx_pub,pdx_eng,pdx_pri,lp__
0.019850374805423617,0.06427232103395483,0.6170185544752893,0.8256422037596985,0.9442519218699985,0.11323541084490389,0.3192817680160526,0.6451497680841398,0.8606126192725304,0.6439666280858335,0.9864057003627018,0.9748100461801329,0.9761639264081987,0.6798427762568887,0.9749309297459732,0.6798427762568887,0.9749309297459732,5.637528101050055e-4,0.002135542930959462,0.009548753827170716,8.608524216096138e-4,0.006741472815578822,1.59125811516906e-5,4.881602544475597e-6,8.040950391026938e-5,3.426514205579079e-5,2.6952472333409503e-4,8.268379357719814e-5,9.546551474016947e-5,1.4300586422097514e-4,3.649902380742645e-4,2.256896577981733e-4,4.6131232313622445e-4,2.6483640239843967e-4,2.2155957156930496e-4,2.806733755417943e-4,3.2413638310929886e-5,1.3812520501412881e-5,3.101479796294967e-4,1.7798773216742738e-4,0.5559118227763187,0.6410667317071966,0.6506803981930019,0.8674577265033881,0.701081120608573,0.6798427762568887,-113.31401374876253
0.02009340870072254,0.05147505255187265,0.6022979893450287,0.8359987171116409,0.9969454583836854,0.12654379231939386,0.22237704858477286,0.6485965985826615,0.8329548368878577,0.6303367172882443,0.9852420376725796,0.9832412017508269,0.9764960460593537,0.6123181139988971,0.9663219209430929,0.6123181139988971,0.9663219209430929,3.0904141865260866e-5,0.0019847795499601476,0.010086535967707682,0.0010112353664132937,0.006979953674776155,8.023377467053906e-7,3.364038165466048e-7,6.617586090717077e-5,2.453426079450388e-5,2.6186808796300955e-4,1.0979593641736683e-4,8.943066847166945e-5,1.7228351775785692e-4,3.51298756434679e-4,2.8207945417522376e-4,4.1827695508855515e-4,3.069501187862742e-4,1.2533260128585295e-4,3.762618433709174e-4,3.3716273907357455e-5,1.2500084558361958e-5,2.3123005796805778e-4,2.5485354484730056e-4,0.4431040278989092,0.4977387772822173,0.49664854313524065,0.8726201814266791,0.6440946739409503,0.6123181139988971,-120.33645848116507
0.01900504744424482,0.056798002185609174,0.642532483236414,0.8280601028106207,0.8631777271663187,0.13140038449950273,0.23068036489479044,0.6304729330479473,0.8375000685499511,0.64159504799386,0.9872559407804429,0.9794728925461065,0.9752416068874312,0.9491708649563889,0.976304807005556,0.9491708649563889,0.976304807005556,0.001383511288641187,0.002099620039403518,0.00872822900033178,8.926930991944165e-4,0.005900994016673915,3.8114395013971695e-5,1.2793872456971042e-5,7.683612200039859e-5,3.12737524253522e-5,2.4045424899841704e-4,8.071336281986902e-5,9.042182483291262e-5,1.548067421794892e-4,3.3087607383132964e-4,2.3552010499935824e-4,4.458265908456999e-4,2.795877298816815e-4,2.351611440303886e-4,2.662911219005484e-4,3.266832788379281e-5,1.3296626271464693e-5,3.3524670127719716e-4,1.5151944791858265e-4,0.5550625816054954,0.6906205153907756,0.7069335534678617,0.9818433058382419,0.9534741590124168,0.9491708649563889,-118.76155138922391
0.023295501575481232,0.05587868067400347,0.520482096284502,0.8344380389982052,0.9065764164360933,0.088436620879395,0.2279579163302519,0.6308061680106537,0.8796687414765898,0.6449373605545079,0.9867170704650656,0.9883869945130034,0.9748241631287105,0.03398919471466173,0.955726529057199,0.03398919471466173,0.955726529057199,9.452103676520371e-4,0.0020074208126815134,0.00917226031367184,9.878910087670267e-4,0.010182719072708814,2.5722402256843424e-5,9.151475558072416e-6,7.61806546146381e-5,1.699228691638573e-5,2.4960852892337554e-4,8.880532730650964e-5,9.421834302720756e-5,1.660816718832431e-4,3.438268719505831e-4,2.5488699918975276e-4,4.4572992882206463e-4,2.810307616642109e-4,7.878457790440521e-6,4.94372531786697e-4,3.7489988775824916e-5,8.362236436446824e-6,1.9941765248849823e-5,4.665560013855672e-4,0.3690838695602148,0.1078834505574943,0.043462781461551726,0.6695100045058131,0.09200873164941424,0.03398919471466173,-121.23758656966282
0.019031765978818786,0.050025698813550276,0.6303485577192481,0.8434222715561702,0.9980826996487896,0.1587938629826399,0.24609247859766803,0.6456046587368203,0.8693349966728298,0.6374363377950352,0.982436472526671,0.988078937887118,0.9734252900754883,0.9711695812941696,0.9728597683370124,0.9711695812941696,0.9728597683370124,1.9399702458001227e-5,0.0018784076165142623,0.010098838916626413,0.0011171338405713588,0.005917985902648751,4.7235983778545537e-7,2.440263625378354e-7,6.15868857791544e-5,1.603742817292612e-5,2.4589479775818083e-4,1.270319960842217e-4,8.60414075928544e-5,1.888314759546788e-4,3.3193620535103524e-4,3.158634720389005e-4,3.939954509679751e-4,3.321449265743644e-4,2.0020190909866405e-4,3.002893125376067e-4,3.6627190836762646e-5,9.53784129184627e-6,3.0621908303716806e-4,1.8112427460793227e-4,0.484413870036066,0.6426258339055381,0.6533020920577366,0.9900969019998238,0.9741700555374889,0.9711695812941696,-120.074877958355
0.01943421280390874,0.04461889286168949,0.6292324867570617,0.8270045662522308,0.8154112588818114,0.12200565474321098,0.17544623806534673,0.6300787516432034,0.8238045844303779,0.6438265100463401,0.9826958175761529,0.9718560469266538,0.9733989277949965,0.9679741679015484,0.9706844955953351,0.9679741679015484,0.9706844955953351,0.0018667716903556723,0.002115498543737331,0.008246367816676422,8.79120865557913e-4,0.006326453887581403,4.3273677830643763e-5,2.5447077780527277e-5,6.411722273626774e-5,4.6902225988551995e-5,1.9115924353012588e-4,1.1241115575189607e-4,7.22567797135919e-5,1.6981520660844688e-4,2.6341602324371776e-4,2.8222636236034296e-4,3.7080692381062923e-4,3.545756661294222e-4,1.6922256746718868e-4,3.3209875956913146e-4,2.664468312490407e-5,1.9490784160411265e-5,2.8541694522421995e-4,2.0123860180489494e-4,0.4402280646571212,0.5857111324421825,0.6066222466814838,0.9897388023204288,0.9706283062945888,0.9679741679015484,-120.55844387998378
0.021666385200478006,0.05593630065275216,0.559047771875018,0.8353009140673531,0.937399257565907,0.10467827025556257,0.27069811634983826,0.6399919907318454,0.8313641486429307,0.6422874432467887,0.9843209903092633,0.9826151725289995,0.9731698870140482,0.2711824984597129,0.9610643414142749,0.2711824984597129,0.9610643414142749,6.333704851481088e-4,0.0019949249862080145,0.00948424889955697,0.0010000795323358241,0.008553761297229089,1.6536113201890328e-5,6.8373070558437046e-6,6.765796613068567e-5,2.387842011423283e-5,2.476159169325734e-4,1.0238355502965196e-4,8.946344413321857e-5,1.7245302818142525e-4,3.3707936106579196e-4,2.748365832110772e-4,4.2127344039836795e-4,3.055523103811537e-4,6.949254454394068e-5,4.333328990706316e-4,3.391774006269015e-5,1.197053492530183e-5,1.357237959046045e-4,3.5071153452399416e-4,0.3991099160312138,0.3186812199217336,0.2921223450425407,0.7243447757835192,0.3174391251429752,0.2711824984597129,-114.87293865893267
0.020876164579170554,0.05451322757215606,0.5831812332159515,0.8304639420121868,0.9987795183581201,0.10703010339425408,0.2912968655096883,0.6495758663337348,0.8744364808932277,0.6374826051071056,0.9823427117842503,0.9768257614816431,0.9753599940260635,0.4668815629344546,0.9658301934408026,0.4668815629344546,0.9658301934408026,1.233974780166222e-5,0.002064031556119173,0.010098216100179015,9.313307047408988e-4,0.007770246470329805,3.096723391664358e-7,1.4599907377876372e-7,6.972858469193183e-5,3.2051002368554255e-5,2.5341994434678464e-4,1.1947814664780563e-4,8.715117706448527e-5,1.637828060046434e-4,3.4057112141126994e-4,2.8326095265244903e-4,4.106093784423682e-4,3.15457954094782e-4,1.1815216489742803e-4,3.825464768923133e-4,3.1462877459017295e-5,1.446202822580992e-5,2.0677632536718617e-4,2.806285602737959e-4,0.4310207116968009,0.44670147196158405,0.4406502897847052,0.7967163201786361,0.5022423781297481,0.4668815629344546,-119.17762346888443
0.020566793291349708,0.07731649038946505,0.5971105391219672,0.8237534838204835,0.8768482971294561,0.10034150959037955,0.3851416173731855,0.6446593080751172,0.835515602271706,0.6444816106246876,0.9891952568481839,0.972616635308449,0.9725384310065226,0.48799782452125884,0.9748529508683634,0.48799782452125884,0.9748529508683634,0.0012458306336709014,0.0021644216079974967,0.008870396788539483,8.31444223846631e-4,0.007454700037295195,3.818005006434667e-5,7.63662227829452e-6,8.596935245178777e-5,3.362455369379068e-5,2.7184449019297517e-4,5.4373257409054e-5,9.657078259800306e-5,1.3670307262879006e-4,3.6841527279097826e-4,1.9107633003784407e-4,4.925646753071127e-4,2.3233750600992926e-4,2.2298182557184564e-4,2.791024421215716e-4,3.3024398416538457e-05,1.2916587436025772e-5,2.965227011325416e-4,1.9193666511093952e-4,0.5831739229524765,0.6166670704024013,0.6192088066915293,0.7536061093218381,0.5143904198788909,0.48799782452125884,-116.09045595429632
0.020393645228768482,0.07933089647599623,0.5983110444485447,0.8289234234737247,0.9490939171019198,0.1109713499883561,0.42089160287904354,0.6387719520155518,0.8418555350333908,0.632709099515672,0.9859767170336394,0.9779949739267946,0.9708282624766996,0.5099177689449277,0.977059903908428,0.5099177689449277,0.977059903908428,5.148799403039297e-4,0.002087432450363314,0.009599430786270307,9.090664296640627e-4,0.007282835622166868,1.5109637137262116e-5,3.849630981513523e-6,8.073321109414961e-5,2.449050550041107e-5,2.8170434416067714e-4,7.177258865029209e-5,1.007936681588577e-4,1.472101888345533e-4,3.824980123195348e-4,2.1898277748484538e-4,4.7834086055094653e-4,2.4732291396676996e-4,2.4967326261477206e-4,2.520301048804963e-4,3.515891110723125e-5,1.0665493099933295e-5,3.134525830609389e-4,1.7277025114091624e-4,0.5931510615248462,0.655226583283512,0.656985707923149,0.7520999551604245,0.5364318915277647,0.5099177689449277,-115.28777256918593
0.02213180187461178,0.030337459086730568,0.5448035714264577,0.8390899738089288,0.9764810159903194,0.10452215025577295,0.1522022636510476,0.6351647522679426,0.845314580046204,0.6359421947453181,0.9749415996371501,0.9732647307274798,0.9735028381081282,0.2716557165907584,0.957789036098139,0.2716557165907584,0.957789036098139,2.3794895851016258e-4,0.0019401701794211294,0.009879365565459979,0.0010529892930946237,0.009021327878125885,3.8872426760107345e-6,4.901737199095855e-6,4.2182240283686743e-5,4.2641969881517486e-5,1.6139382024791158e-4,2.035144595668134e-4,5.8954226225619135e-5,2.098069585282997e-4,2.203480464735307e-4,4.133214180951131e-4,2.664175294332282e-4,4.608651251757264e-4,2.699603660863832e-5,4.7406399633354344e-4,2.2893583175636314e-5,2.3143092393626104e-5,7.680674252166653e-5,4.113688437169269e-4,0.2388694694204801,0.18663054524413522,0.1676032834342619,0.8021290893586134,0.3262133676614728,0.2716557165907584,-119.36197275935794
0.020309301102290105,0.08193487739963429,0.5973893585762922,0.8336478123197177,0.9969525510440682,0.11910156036268801,0.4234733415010502,0.6370241144194726,0.83327520743649,0.6427146736443322,0.9872224580148237,0.9845008738918376,0.9723769040733989,0.4917564711551996,0.9765012407671136,0.4917564711551996,0.9765012407671136,3.0822759342343775e-5,0.0020182779578211485,0.010083459641466376,9.738625812511e-4,0.007202878162409136,9.275035706276979e-7,2.0845471110411203e-7,7.944336649875882e-5,1.6556977999119324e-5,3.0342659194993366e-4,6.819456503377462e-5,1.111203895408992e-4,1.4554249814112673e-4,4.1454698149083285e-4,2.1373706317490135e-4,4.949178515602194e-4,2.305024958851248e-4,2.4546614068838944e-4,2.5632394914419334e-4,3.8333135266106076e-5,7.989098463596698e-6,3.1060672120470707e-4,1.7621229352489693e-4,0.603306466241318,0.6544979543023425,0.6512850128652794,0.7447932835368543,0.5208366560301239,0.4917564711551996,-118.56212558056927
0.020045576206513264,0.06508412323538527,0.6036679087373651,0.8363719882235178,0.9582938627686364,0.12781940779693404,0.35889639238338467,0.6420254506769089,0.8488225984258702,0.6463809337779051,0.9832955931403281,0.9831220167852837,0.9703634422328558,0.6133017188248616,0.9741434055848233,0.6133017188248616,0.9741434055848233,4.2210070795918657e-4,0.0019800414736238898,0.00969872888643827,0.0010154875059232957,0.006929217632568622,1.1307630391703631e-5,4.226179077901745e-6,7.012849194967502e-5,2.003067541139354e-5,2.5981866281964963e-4,9.710612735117693e-5,9.363943563710003e-5,1.6940546937728988e-4,3.5345809845674966e-4,2.665115967284668e-4,4.3489422079812833e-4,2.907684512177621e-4,2.162994728534097e-4,2.850050367780844e-4,3.5966220068006855e-5,1.0272966948640231e-5,2.950643315924599e-4,1.917876175219644e-4,0.5307344021844288,0.6209642765080156,0.6228153959278558,0.8268343176731647,0.6401993600787774,0.6133017188248616,-115.32250105963598
0.02166753722291928,0.04995863795223297,0.5643459404813794,0.8272882378116908,0.9879234313330908,0.09339096850310163,0.21974376848890365,0.6387049479182192,0.8387468653500565,0.6469063356419663,0.9838273423585786,0.9738420844260102,0.9790924791349965,0.315170832672602,0.961202200734042,0.315170832672602,0.961202200734042,1.221674085096892e-4,0.0021119171261334596,0.00999390213734053,8.815687681858625e-4,0.008557981782749741,3.041609649547168e-6,1.4645915158038236e-6,6.904871765134706e-5,4.095055246558601e-5,2.4881880976589734e-4,1.198108763923053e-4,9.105134095398035e-5,1.523829156479423e-4,3.398701507198777e-4,2.721937920402476e-4,4.119604780207719e-4,3.1460893602163744e-4,6.269790478791893e-5,4.3851151230326236e-4,2.882271856763417e-5,1.709381852483536e-5,1.3954641511971548e-4,3.472740437038547e-4,0.3865992561302312,0.3160455064657926,0.2993156479705502,0.7769903214597474,0.357026597688356,0.315170832672602,-113.64317106508199
0.021736929867408994,0.05525302565714297,0.5639287598042201,0.8252344091287758,0.9014813020349766,0.0900073939623996,0.22587164093517878,0.6381020485972422,0.877715328210948,0.6402405482231956,0.9868154846949454,0.977432534934981,0.9776327175444874,0.29494632115863356,0.9617074520257427,0.29494632115863356,0.9617074520257427,9.965943931919859e-4,0.002142290577033561,0.009119194931853716,8.531665831399107e-4,0.00862568338218982,2.7200545945628444e-5,9.609728002956167e-6,8.042685803798024e-5,3.535815893001389e-5,2.4889471827807563e-4,8.793244623860616e-5,9.037635927866376e-5,1.4720893278124674e-4,3.392710775567394e-4,2.351413790198529e-4,4.468984815403481e-4,2.80109265952823e-4,6.795490145795733e-5,4.327316255175662e-4,3.2029972217847896e-5,1.4081376244584622e-5,1.450266304307153e-4,3.423749522757205e-4,0.41936611883371117,0.3318693743011094,0.3105699749384505,0.7601600784025474,0.33806515739130266,0.29494632115863356,-112.69559347750052
0.01945336716770326,0.07047022335871413,0.6304673900359369,0.8247520116787468,0.8745953352568985,0.1174007366702381,0.38413707866636565,0.6391941630506224,0.8632557853296962,0.6428192747264261,0.983970333577772,0.9700319105305455,0.9706338988771892,0.8180830763322878,0.985277980640247,0.8180830763322878,0.985277980640247,0.0012685117288159316,0.0021493663902283876,0.008846835506588342,8.439532215062049e-4,0.006344700320564395,3.5189815782477396e-5,1.1640357970433361e-5,8.052665454105198e-5,3.687371328011257e-5,2.4542028635818623e-4,8.118201027463381e-5,8.905126707638448e-5,1.463401889094388e-4,3.344715534345707e-4,2.2752219918407263e-4,4.501880237581001e-4,2.7603627043461856e-4,3.387756340883327e-4,1.6377334135524372e-4,3.161895981346238e-5,1.4478540863542773e-5,3.885625143741162e-4,9.816037405304518e-5,0.6420742356154593,0.7885987150267124,0.8081650620418992,0.9128384787702648,0.8294375623684993,0.8180830763322878,-120.24569297166255
0.020298740222991836,0.052243430025686294,0.6048124326883159,0.8240296901832622,0.9272230894764684,0.1040748081494036,0.23242135848967105,0.6479511724761637,0.8788023650358464,0.6485608017698568,0.9851585228224249,0.9729820057814124,0.9779082091733395,0.6210183141838888,0.9675799195460013,0.6210183141838888,0.9675799195460013,7.362516325276603e-4,0.0021603752557254516,0.009380303566522747,8.348683126380896e-4,0.007186941455577887,1.9130358783462695e-5,7.949193791893892e-6,7.61333562702699e-5,4.246215038628023e-5,2.4373266529719126e-4,1.0127767135956927e-4,8.588653002022435e-5,1.4851612865243008e-4,3.2961919531741563e-4,2.4979380001199935e-4,4.248829103711482e-4,3.002051441901735e-4,1.3445422017768056e-4,3.6749251655170584e-4,2.942142876168563e-5,1.6409326921342846e-5,2.4198936752980985e-4,2.4594889674220194e-4,0.4558445567468112,0.5084798595361653,0.5135964047971486,0.8720716568604551,0.6476242133593507,0.6210183141838888,-117.40700483449378
0.019617849099687543,0.06970849797575314,0.6227992864158722,0.8278333829489221,0.961977821457694,0.1205369144154196,0.3207212658748234,0.6366486684400999,0.8250151534255276,0.6436723966369219,0.9893433342412264,0.9802763917269014,0.9775577561493312,0.6797270922203246,0.9768406844943107,0.6797270922203246,0.9768406844943107,3.8457356519239823e-4,0.0021035287004925345,0.00972988015461473,8.919570966188921e-4,0.006507909582768988,1.1593458373828427e-5,2.589809653134438e-6,8.217583220717255e-5,2.6218140275298574e-5,2.9331959022828574e-4,6.552332200903058e-5,1.0775386972415113e-4,1.3651735720955909e-4,4.0107345995243687e-4,2.0204067921858967e-4,4.948427505334378e-4,2.3084862914702267e-4,2.4256363919403099e-4,2.578890892429483e-4,3.484493303589751e-5,1.1117250871464946e-5,3.269410221686234e-4,1.5917202631487916e-4,0.6014027102080567,0.6799526329741867,0.6874272014738009,0.865808161975567,0.7013617593105783,0.6797270922203246,-116.18100205279781
