Year,Scenario,name,M,L,U
2030,Mass_NAAT_20_PAN,AvtInc,4.219785638489564e-4,4.018176718686727e-4,4.410716504213262e-4
2030,Mass_NAAT_20_PAN,AvtMor,0.0025746084486882887,0.002207243088574405,0.0031806601271787676
2030,Mass_Xray_10_HRZE,AvtInc,0,0,0
2030,Mass_Xray_10_HRZE,AvtMor,0,0,0
2030,Mass_Xray_10_PAN,AvtInc,4.219785638489564e-4,4.018176718686727e-4,4.410716504213262e-4
2030,Mass_Xray_10_PAN,AvtMor,0.0025746084486882887,0.002207243088574405,0.0031806601271787676
2030,TxPPM_LA-INJ,AvtInc,-5.698495779863983e-4,-7.099118381333342e-4,-4.603945674956112e-4
2030,TxPPM_LA-INJ,AvtMor,0.0014104448127302193,8.427253329699254e-4,0.0019272906678731703
2030,TxPPM_PAN-TB,AvtInc,-2.5052298085601564e-4,-3.8577945413961013e-4,-1.44391998700154e-4
2030,TxPPM_PAN-TB,AvtMor,0.0040339744207291955,0.0030807368606076777,0.004923769152287788
2030,Tx_LA-INJ,AvtInc,1.11898592264674e-4,1.0718373700636068e-4,1.1545485225113191e-4
2030,Tx_LA-INJ,AvtMor,1.4553900279697964e-4,1.3330335375096549e-4,1.728324307408405e-4
2030,Tx_PAN-TB,AvtInc,4.219785638489564e-4,4.018176718686727e-4,4.410716504213262e-4
2030,Tx_PAN-TB,AvtMor,0.0025746084486882887,0.002207243088574405,0.0031806601271787676
2030,Vac_BCG,AvtInc,2.540692922501873e-6,2.1600830879771724e-6,3.0965411699109916e-6
2030,Vac_BCG,AvtMor,1.6650947759483804e-6,1.3871163843903257e-6,2.0963687364684775e-6
2030,Vac_BCG-M72,AvtInc,0.07779812316253201,0.07307420423585648,0.08315125739877166
2030,Vac_BCG-M72,AvtMor,0.04514442874108313,0.040987225005736885,0.049405058600664006
2030,Vac_M72,AvtInc,0.07779770862701234,0.07307389062023822,0.08315072711448665
2030,Vac_M72,AvtMor,0.04514415822714059,0.04098702418295022,0.04940481110051751
2030,Vac_Recurrence,AvtInc,0.02265342216907757,0.021624324890269303,0.02327807549946636
2030,Vac_Recurrence,AvtMor,0.012842534378512054,0.01241243424233818,0.013277186604986614
2031,Baseline,AvtInc,0,0,0
2031,Baseline,AvtMor,0,0,0
2031,CombinePPM_Hi,AvtInc,0.1184055902137171,0.11050123469838843,0.12690014640492814
2031,CombinePPM_Hi,AvtMor,0.08367553836029057,0.07677978205630726,0.09040548478591257
2031,Combine_Hi,AvtInc,0.11894379810347236,0.11115445428463613,0.12745196261291616
2031,Combine_Hi,AvtMor,0.0822723117962513,0.07532201195301297,0.08915353057026237
2031,DxPPM_POC,AvtInc,0.008256554412385597,0.0060000456673152515,0.011323764194808461
2031,DxPPM_POC,AvtMor,0.014667110771248663,0.01138382838776817,0.017324400236432506
2031,DxPPM_POC_Hi,AvtInc,4.018474214786892e-4,1.0790309290697378e-4,7.436961627050132e-4
2031,DxPPM_POC_Hi,AvtMor,0.00345626887724651,0.002923346135553675,0.003951764172300391
2031,DxPPM_TSwab,AvtInc,7.782701617976952e-4,4.3511925915238025e-4,0.0012640603865178661
2031,DxPPM_TSwab,AvtMor,0.0037742558448437195,0.003300943020814766,0.004485909106392695
2031,Dx_POC,AvtInc,0.007697854908593544,0.005810288995000588,0.010613140599773146
2031,Dx_POC,AvtMor,0.011460027487903226,0.00867426958926496,0.014481470541412824
2031,Dx_POC_Hi,AvtInc,0.001238186505837951,9.196672323617578e-4,0.0016976511983091687
2031,Dx_POC_Hi,AvtMor,0.0020513883235290806,0.001606671191309297,0.002487639324491517
2031,Dx_POC_Hi_ITT,AvtInc,0.04701979682160519,0.03527457640472407,0.06486108521820987
2031,Dx_POC_Hi_ITT,AvtMor,0.07003566133064487,0.05313183790912503,0.0885811497792531
2031,Dx_POC_ITT,AvtInc,0.05168632131259464,0.03881609789291928,0.0711983307148514
2031,Dx_POC_ITT,AvtMor,0.07656336550408618,0.058187117325440484,0.09702751079237866
2031,Dx_TSwab,AvtInc,0.0014150643881196564,0.001060320743465797,0.0019454875977186704
2031,Dx_TSwab,AvtMor,0.0021884054244844424,0.0016696337537784442,0.002738140083150148
2031,Dx_TSwab_ITT,AvtInc,0.04714984223774288,0.03538786221660792,0.06502939854047227
2031,Dx_TSwab_ITT,AvtMor,0.07008816515794944,0.05319347428114113,0.08872557633635333
2031,Mass_NAAT_20_HRZE,AvtInc,0,0,0
2031,Mass_NAAT_20_HRZE,AvtMor,0,0,0
2031,Mass_NAAT_20_PAN,AvtInc,8.68534686687916e-4,8.222400035388741e-4,9.038949069952925e-4
2031,Mass_NAAT_20_PAN,AvtMor,0.00542171586658528,0.004703059622380089,0.0067314268356447925
2031,Mass_Xray_10_HRZE,AvtInc,0,0,0
2031,Mass_Xray_10_HRZE,AvtMor,0,0,0
2031,Mass_Xray_10_PAN,AvtInc,8.68534686687916e-4,8.222400035388741e-4,9.038949069952925e-4
2031,Mass_Xray_10_PAN,AvtMor,0.00542171586658528,0.004703059622380089,0.0067314268356447925
2031,TxPPM_LA-INJ,AvtInc,-2.7507338972739416e-4,-4.4450361413546786e-4,-1.41593271602991e-4
2031,TxPPM_LA-INJ,AvtMor,0.002337837656022742,0.0015776223482691521,0.0029405998625332604
2031,TxPPM_PAN-TB,AvtInc,1.234348991948397e-4,-4.6850296099192854e-5,2.4415108090270615e-4
2031,TxPPM_PAN-TB,AvtMor,0.007282825066717138,0.005916060375055638,0.009123181342429095
2031,Tx_LA-INJ,AvtInc,5.057828188294026e-4,4.8698485094439875e-4,5.226493761012175e-4
2031,Tx_LA-INJ,AvtMor,8.638654428172019e-4,7.940989127283896e-4,0.00102873939271729
2031,Tx_PAN-TB,AvtInc,8.68534686687916e-4,8.222400035388741e-4,9.038949069952925e-4
2031,Tx_PAN-TB,AvtMor,0.00542171586658528,0.004703059622380089,0.0067314268356447925
2031,Vac_BCG,AvtInc,3.42742440517497e-6,2.9356353570625556e-6,4.214776675690418e-6
2031,Vac_BCG,AvtMor,2.4471256237691696e-6,2.050268280553261e-6,3.0786043405295694e-6
2031,Vac_BCG-M72,AvtInc,0.11742633643385111,0.10935811010932794,0.125619368874003
2031,Vac_BCG-M72,AvtMor,0.07981951092904914,0.07308106581989524,0.08687025917805491
2031,Vac_M72,AvtInc,0.11742531280248514,0.10935741862803505,0.12561863192470132
2031,Vac_M72,AvtMor,0.07981908795522946,0.07308067726103303,0.08686974132990877
2031,Vac_Recurrence,AvtInc,0.03477805119347176,0.033537520813463756,0.03580497995160224
2031,Vac_Recurrence,AvtMor,0.02322522441160081,0.022385119093083067,0.02388830389852337
2032,Baseline,AvtInc,0,0,0
2032,Baseline,AvtMor,0,0,0
2032,CombinePPM_Hi,AvtInc,0.1542224344749038,0.1430472454265294,0.1657979106562365
2032,CombinePPM_Hi,AvtMor,0.11835389674788913,0.10886131479074533,0.12888605060037736
2032,Combine_Hi,AvtInc,0.15467545640984748,0.1435412823956012,0.16630638863016672
2032,Combine_Hi,AvtMor,0.11725956617742522,0.10725919765106876,0.12689805282791572
2032,DxPPM_POC,AvtInc,0.009772845035337124,0.007045658381398004,0.01359821919723156
2032,DxPPM_POC,AvtMor,0.01638158823203787,0.01263853821629368,0.01952587894433036
2032,DxPPM_POC_Hi,AvtInc,5.384653306724522e-4,1.9526385251805603e-4,9.445408042177549e-4
2032,DxPPM_POC_Hi,AvtMor,0.00386160939980638,0.0032207472389720543,0.00439156362809778
2032,DxPPM_TSwab,AvtInc,9.84819064604802e-4,5.697800781437061e-4,0.001548526474375374
2032,DxPPM_TSwab,AvtMor,0.004146634496943284,0.00365579750621617,0.005078563298251585
2032,Dx_POC,AvtInc,0.0090111994407969815,0.006743985417605127,0.012494948906626753
2032,Dx_POC,AvtMor,0.012841333689184928,0.009622363482192744,0.016378223479638073
2032,Dx_POC_Hi,AvtInc,0.0014641790291131875,0.0010715752904438278,0.0020384867560721354
2032,Dx_POC_Hi,AvtMor,0.0023097857734647,0.0017936655146356603,0.0028243417842392445
2032,Dx_POC_Hi_ITT,AvtInc,0.05419642588253932,0.04057191351244619,0.07428259148348001
2032,Dx_POC_Hi_ITT,AvtMor,0.07746978725439754,0.05845869912895714,0.09877130654731418
2032,Dx_POC_ITT,AvtInc,0.059527703630978784,0.04461494096087551,0.08143896606275064
2032,Dx_POC_ITT,AvtMor,0.08488093746062088,0.06396882639041467,0.10825375028948692
2032,Dx_TSwab,AvtInc,0.0016659282707210464,0.0012341559435814586,0.0023208554867172396
2032,Dx_TSwab,AvtMor,0.002447971944164326,0.0018758840545129685,0.0030847327956681574
2032,Dx_TSwab_ITT,AvtInc,0.054343428720035225,0.040698728621807734,0.0744748135932357
2032,Dx_TSwab_ITT,AvtMor,0.07758631038798333,0.05851519008474624,0.09894083969476061
2032,Mass_NAAT_20_HRZE,AvtInc,0,0,0
2032,Mass_NAAT_20_HRZE,AvtMor,0,0,0
2032,Mass_NAAT_20_PAN,AvtInc,0.0015818026098199608,0.0015040979772113414,0.0016530215387994271
2032,Mass_NAAT_20_PAN,AvtMor,0.009895542421292824,0.00867113100726786,0.01233706994761178
2032,Mass_Xray_10_HRZE,AvtInc,0,0,0
2032,Mass_Xray_10_HRZE,AvtMor,0,0,0
2032,Mass_Xray_10_PAN,AvtInc,0.0015818026098199608,0.0015040979772113414,0.0016530215387994271
2032,Mass_Xray_10_PAN,AvtMor,0.009895542421292824,0.00867113100726786,0.01233706994761178
2032,TxPPM_LA-INJ,AvtInc,5.324085069101914e-4,3.572338649899122e-4,6.895092102190277e-4
2032,TxPPM_LA-INJ,AvtMor,0.004208262537567283,0.0032674743747094846,0.005020984379666462
2032,TxPPM_PAN-TB,AvtInc,7.999308713110206e-4,5.929619237839009e-4,9.409802345630858e-4
2032,TxPPM_PAN-TB,AvtMor,0.0124272733999749,0.010342753814186766,0.01585707752768603
2032,Tx_LA-INJ,AvtInc,0.0013624105184327896,0.0013032973924183427,0.0013996924722654313
2032,Tx_LA-INJ,AvtMor,0.002556428537081188,0.002344254875799577,0.003036660736854572
2032,Tx_PAN-TB,AvtInc,0.0015818026098199608,0.0015040979772113414,0.0016530215387994271
2032,Tx_PAN-TB,AvtMor,0.009895542421292824,0.00867113100726786,0.01233706994761178
2032,Vac_BCG,AvtInc,4.324982210057696e-6,3.684343863968909e-6,5.350983124484068e-6
2032,Vac_BCG,AvtMor,3.252923613898715e-6,2.703869389828618e-6,4.110193821934672e-6
2032,Vac_BCG-M72,AvtInc,0.15262052056389114,0.14176286475457014,0.16390187415548746
2032,Vac_BCG-M72,AvtMor,0.11355010703271287,0.10392489809829858,0.12377830856268693
2032,Vac_M72,AvtInc,0.15261925680418145,0.14176139248430858,0.16390091466538836
2032,Vac_M72,AvtMor,0.11354955960123282,0.10392417190972456,0.12377771024079126
2032,Vac_Recurrence,AvtInc,0.04599128772959841,0.04438731527884837,0.047447849812072965
2032,Vac_Recurrence,AvtMor,0.0336032492252603,0.032313330887562094,0.0346845063840503
2033,Baseline,AvtInc,0,0,0
2033,Baseline,AvtMor,0,0,0
2033,CombinePPM_Hi,AvtInc,0.1864587588682758,0.17296514787998368,0.20074744460376093
2033,CombinePPM_Hi,AvtMor,0.15148371539183442,0.13889894911858225,0.16432227131286858
2033,Combine_Hi,AvtInc,0.18683462933288578,0.17338237260960232,0.20114881707071552
2033,Combine_Hi,AvtMor,0.149839691931142,0.1371209665073988,0.16255143807597378
2033,DxPPM_POC,AvtInc,0.011086362863529365,0.007964885777172751,0.015334632219957301
2033,DxPPM_POC,AvtMor,0.01791896851234212,0.013742963291497778,0.021533620865231598
2033,DxPPM_POC_Hi,AvtInc,6.630339695297498e-4,2.82168204313947e-4,0.0011323857412265444
2033,DxPPM_POC_Hi,AvtMor,0.004143694761330018,0.003475649301812072,0.004764124328307093
2033,DxPPM_TSwab,AvtInc,0.001180820675795524,6.908025200732801e-4,0.0018081437222002834
2033,DxPPM_TSwab,AvtMor,0.004473258214486166,0.003919897423375042,0.005577543796166279
2033,Dx_POC,AvtInc,0.010182323435870003,0.00758889219993899,0.013988969314533781
2033,Dx_POC,AvtMor,0.014070725765682194,0.010471426799118328,0.01819740524784341
2033,Dx_POC_Hi,AvtInc,0.0016582870847426765,0.0012081873111293594,0.0022966489100230123
2033,Dx_POC_Hi,AvtMor,0.0025445608382516573,0.0019615048338979383,0.0031199084244983104
2033,Dx_POC_Hi_ITT,AvtInc,0.06099455489388904,0.04529168603604759,0.0827023895082464
2033,Dx_POC_Hi_ITT,AvtMor,0.08411316693712334,0.06322099523925857,0.10771210597616142
2033,Dx_POC_ITT,AvtInc,0.06703245997591367,0.04977626139212937,0.09084542708188882
2033,Dx_POC_ITT,AvtMor,0.09203333238304272,0.06915803826148725,0.11806666718775385
2033,Dx_TSwab,AvtInc,0.001884650789161686,0.0013923396654221148,0.0026025872848356164
2033,Dx_TSwab,AvtMor,0.002705688632947004,0.002067255706540096,0.0034312136015527198
2033,Dx_TSwab_ITT,AvtInc,0.061167280431313684,0.04543023631938534,0.08292294821358105
2033,Dx_TSwab_ITT,AvtMor,0.0842280915403271,0.0632839087164746,0.10792413204327658
2033,Mass_NAAT_20_HRZE,AvtInc,0,0,0
2033,Mass_NAAT_20_HRZE,AvtMor,0,0,0
2033,Mass_NAAT_20_PAN,AvtInc,0.0027002680199071202,0.002562152217492698,0.0028208098808891837
2033,Mass_NAAT_20_PAN,AvtMor,0.016805743096052712,0.014828108200858902,0.021028926093278777
2033,Mass_Xray_10_HRZE,AvtInc,0,0,0
2033,Mass_Xray_10_HRZE,AvtMor,0,0,0
2033,Mass_Xray_10_PAN,AvtInc,0.0027002680199071202,0.002562152217492698,0.0028208098808891837
2033,Mass_Xray_10_PAN,AvtMor,0.016805743096052712,0.014828108200858902,0.021028926093278777
2033,TxPPM_LA-INJ,AvtInc,0.0020533639218760537,0.0018474708940231766,0.002225155200447894
2033,TxPPM_LA-INJ,AvtMor,0.007677792397374513,0.006366463799232889,0.00915602796922942
2033,TxPPM_PAN-TB,AvtInc,0.001926043835047016,0.001636189651702238,0.002126295363474567
2033,TxPPM_PAN-TB,AvtMor,0.020303322128351262,0.017392727162246692,0.025366968042097027
2033,Tx_LA-INJ,AvtInc,0.002869640560635209,0.0027681145782325538,0.00295288686963504
2033,Tx_LA-INJ,AvtMor,0.005632517597215484,0.005178103847420769,0.006700896002077282
2033,Tx_PAN-TB,AvtInc,0.0027002680199071202,0.002562152217492698,0.0028208098808891837
2033,Tx_PAN-TB,AvtMor,0.016805743096052712,0.014828108200858902,0.021028926093278777
2033,Vac_BCG,AvtInc,5.212899536271148e-6,4.416394370814898e-6,6.518799228546408e-6
2033,Vac_BCG,AvtMor,4.0425005840595755e-6,3.4055096741082898e-6,5.141933390570486e-6
2033,Vac_BCG-M72,AvtInc,0.1837863085119644,0.17068193899207962,0.19820801646766756
2033,Vac_BCG-M72,AvtMor,0.14395046714070278,0.13161884084492936,0.15751871892696923
2033,Vac_M72,AvtInc,0.18378465094047508,0.17068055834960538,0.19820675316096492
2033,Vac_M72,AvtMor,0.1439494654907012,0.13161808965925936,0.15751819197373554
2033,Vac_Recurrence,AvtInc,0.05652951735011649,0.05437242836479861,0.05836769223602934
2033,Vac_Recurrence,AvtMor,0.04380014389970528,0.041827695311484545,0.045159706310473904
2034,Baseline,AvtInc,0,0,0
2034,Baseline,AvtMor,0,0,0
2034,CombinePPM_Hi,AvtInc,0.21554477151947965,0.20019718360945274,0.23310600271195953
2034,CombinePPM_Hi,AvtMor,0.18297389942437414,0.16716704768214746,0.19813313191960197
2034,Combine_Hi,AvtInc,0.2157825550758558,0.20049780459087313,0.23341667184161277
2034,Combine_Hi,AvtMor,0.1808867242551649,0.1650594786310512,0.1965016296648252
2034,DxPPM_POC,AvtInc,0.012309607788085304,0.008785499948437577,0.016985098293998007
2034,DxPPM_POC,AvtMor,0.019328718690108698,0.014717106452494518,0.02338224372037345
2034,DxPPM_POC_Hi,AvtInc,7.885042529644932e-4,3.7476107614060227e-4,0.0013015339292229541
2034,DxPPM_POC_Hi,AvtMor,0.004378741997472381,0.0036956142285705486,0.0050707858671826395
2034,DxPPM_TSwab,AvtInc,0.0013607340383832195,8.055865858370335e-4,0.0020744779338742903
2034,DxPPM_TSwab,AvtMor,0.004794591413525293,0.004194723904402582,0.005961863041657805
2034,Dx_POC,AvtInc,0.011308405134569738,0.008348169092122989,0.01545657562212936
2034,Dx_POC,AvtMor,0.015200239287393417,0.011237559386169892,0.019854450424098086
2034,Dx_POC_Hi,AvtInc,0.0018359872682388327,0.0013319278018137039,0.00253170455930313
2034,Dx_POC_Hi,AvtMor,0.0027452116022000303,0.0021119513908670626,0.0033900176323574623
2034,Dx_POC_Hi_ITT,AvtInc,0.06729390978721528,0.04958697100686159,0.09135971233693134
2034,Dx_POC_Hi_ITT,AvtMor,0.09035716558809206,0.06752732674264686,0.11639367294257198
2034,Dx_POC_ITT,AvtInc,0.07396843062063571,0.054505987919816305,0.1001179024916183
2034,Dx_POC_ITT,AvtMor,0.09872071877643225,0.07374199863430385,0.12733197856613784
2034,Dx_TSwab,AvtInc,0.0020894191155114467,0.0015338189974033788,0.00287316648481696
2034,Dx_TSwab,AvtMor,0.002940001918736186,0.0022267973808173325,0.0037473954832245577
2034,Dx_TSwab_ITT,AvtInc,0.06748650792117093,0.04974172253380445,0.09159011194723682
2034,Dx_TSwab_ITT,AvtMor,0.09042856013263242,0.0675161043930873,0.11662281590424703
2034,Mass_NAAT_20_HRZE,AvtInc,0,0,0
2034,Mass_NAAT_20_HRZE,AvtMor,0,0,0
2034,Mass_NAAT_20_PAN,AvtInc,0.004254543990375326,0.004025028620515672,0.004442317131714628
2034,Mass_NAAT_20_PAN,AvtMor,0.026082192823404154,0.02301199038365406,0.032762179959515886
2034,Mass_Xray_10_HRZE,AvtInc,0,0,0
2034,Mass_Xray_10_HRZE,AvtMor,0,0,0
2034,Mass_Xray_10_PAN,AvtInc,0.004254543990375326,0.004025028620515672,0.004442317131714628
2034,Mass_Xray_10_PAN,AvtMor,0.026082192823404154,0.02301199038365406,0.032762179959515886
2034,TxPPM_LA-INJ,AvtInc,0.004506156630855781,0.004241628668907317,0.004726031753007738
2034,TxPPM_LA-INJ,AvtMor,0.01294540041646762,0.011304507170112114,0.015357918042964032
2034,TxPPM_PAN-TB,AvtInc,0.0034821956138487526,0.0032193409264432574,0.003805250396133507
2034,TxPPM_PAN-TB,AvtMor,0.030861352506702994,0.0267160973078625,0.03845476553422972
2034,Tx_LA-INJ,AvtInc,0.005185016883816879,0.00498225457652399,0.00533981670111029
2034,Tx_LA-INJ,AvtMor,0.010387743729310447,0.009552138236749913,0.012301381033941437
2034,Tx_PAN-TB,AvtInc,0.004254543990375326,0.004025028620515672,0.004442317131714628
2034,Tx_PAN-TB,AvtMor,0.026082192823404154,0.02301199038365406,0.032762179959515886
2034,Vac_BCG,AvtInc,6.106584244523496e-6,5.126186415686572e-6,7.58469012711508e-6
2034,Vac_BCG,AvtMor,4.891783770891894e-6,4.113840102780859e-6,6.205000169326492e-6
2034,Vac_BCG-M72,AvtInc,0.21149395238638113,0.19604818473590943,0.22930912048109037
2034,Vac_BCG-M72,AvtMor,0.1721537342869361,0.15636287548244635,0.1877716393441276
2034,Vac_M72,AvtInc,0.21149196475733223,0.1960464993494963,0.22930745320866971
2034,Vac_M72,AvtMor,0.1721528305307555,0.15636193744245344,0.18777042279489026
2034,Vac_Recurrence,AvtInc,0.06646820614881163,0.06350310017103138,0.06876657588441046
2034,Vac_Recurrence,AvtMor,0.053343404320586416,0.05079778292802602,0.055007199634810065
2035,Baseline,AvtInc,0,0,0
2035,Baseline,AvtMor,0,0,0
2035,CombinePPM_Hi,AvtInc,0.24189806705088235,0.22447893173090958,0.26309307590844344
2035,CombinePPM_Hi,AvtMor,0.21289625195105658,0.1936702167479685,0.22986677501860586
2035,Combine_Hi,AvtInc,0.24191641919095563,0.2247885868468206,0.26325551266234914
2035,Combine_Hi,AvtMor,0.21065116694210462,0.19122393804121096,0.22794561444065953
2035,DxPPM_POC,AvtInc,0.01350751517062766,0.0095129512132115,0.01870633368211984
2035,DxPPM_POC,AvtMor,0.02058331354306906,0.015598807341536325,0.025050410596337235
2035,DxPPM_POC_Hi,AvtInc,9.017587457384171e-4,4.6476237309904284e-4,0.0014620331751519743
2035,DxPPM_POC_Hi,AvtMor,0.004600194799347609,0.0038893985120652987,0.00538886446544145
2035,DxPPM_TSwab,AvtInc,0.0015270475247151514,9.209231045474451e-4,0.002301612341439765
2035,DxPPM_TSwab,AvtMor,0.005078628776985275,0.004402591756278999,0.006346719242507838
2035,Dx_POC,AvtInc,0.01235300649303429,0.00906032343023441,0.016952035478162514
2035,Dx_POC,AvtMor,0.016273446911912036,0.011930817270393065,0.021358478543770702
2035,Dx_POC_Hi,AvtInc,0.0020131326529849143,0.0014430633138330495,0.002779057314777051
2035,Dx_POC_Hi,AvtMor,0.0029303771607903806,0.0022464544206919164,0.003650342210178872
2035,Dx_POC_Hi_ITT,AvtInc,0.07320426452236212,0.0533475573452923,0.09910291657669529
2035,Dx_POC_Hi_ITT,AvtMor,0.09626359891138726,0.07178230598803452,0.12416783086510491
2035,Dx_POC_ITT,AvtInc,0.08036378267466282,0.05855243567398019,0.10863144672375687
2035,Dx_POC_ITT,AvtMor,0.10506645706286995,0.07811230331756219,0.13574817220636484
2035,Dx_TSwab,AvtInc,0.002288852953599188,0.0016645304346297963,0.0031516859667515347
2035,Dx_TSwab,AvtMor,0.0031526157881575775,0.0023675270415383486,0.004028888628494291
2035,Dx_TSwab_ITT,AvtInc,0.07340407493423909,0.053502049756950616,0.09935420050946253
2035,Dx_TSwab_ITT,AvtMor,0.09634362918362135,0.0717228190025622,0.12441216566993582
2035,Mass_NAAT_20_HRZE,AvtInc,0,0,0
2035,Mass_NAAT_20_HRZE,AvtMor,0,0,0
2035,Mass_NAAT_20_PAN,AvtInc,0.006137798513458962,0.005847756944274834,0.006497619269534122
2035,Mass_NAAT_20_PAN,AvtMor,0.036172731148753065,0.03207488965074269,0.045295403187224755
2035,Mass_Xray_10_HRZE,AvtInc,0,0,0
2035,Mass_Xray_10_HRZE,AvtMor,0,0,0
2035,Mass_Xray_10_PAN,AvtInc,0.006137798513458962,0.005847756944274834,0.006497619269534122
2035,Mass_Xray_10_PAN,AvtMor,0.036172731148753065,0.03207488965074269,0.045295403187224755
2035,TxPPM_LA-INJ,AvtInc,0.007984151499565715,0.007511013754013699,0.008225090714515125
2035,TxPPM_LA-INJ,AvtMor,0.020032916121257047,0.01808826059171164,0.023604072579416883
2035,TxPPM_PAN-TB,AvtInc,0.0055323877889426,0.005155534952515325,0.00592373547725474
2035,TxPPM_PAN-TB,AvtMor,0.04243361491410985,0.03681120899096898,0.05266565276008765
2035,Tx_LA-INJ,AvtInc,0.008378272688707325,0.008035724021502776,0.00866989099953019
2035,Tx_LA-INJ,AvtMor,0.01687450589784882,0.01549607492067356,0.019888889753786908
2035,Tx_PAN-TB,AvtInc,0.006137798513458962,0.005847756944274834,0.006497619269534122
2035,Tx_PAN-TB,AvtMor,0.036172731148753065,0.03207488965074269,0.045295403187224755
2035,Vac_BCG,AvtInc,6.935450411996661e-6,5.836801756330307e-6,8.703860776084817e-6
2035,Vac_BCG,AvtMor,5.73163050374068e-6,4.823387097597669e-6,7.248287105014617e-6
2035,Vac_BCG-M72,AvtInc,0.23622137575720778,0.2183863169266247,0.2575654414062308
2035,Vac_BCG-M72,AvtMor,0.1979198241563075,0.1788144817181818,0.21563662357541943
2035,Vac_M72,AvtInc,0.2362194164717102,0.2183846942613763,0.25756348455281514
2035,Vac_M72,AvtMor,0.19791765309942816,0.17881335034196855,0.21563499241524572
2035,Vac_Recurrence,AvtInc,0.0755599230926121,0.07213756763793569,0.07830144750929642
2035,Vac_Recurrence,AvtMor,0.06233969216062799,0.059125271813792346,0.06456553348922214
2036,Baseline,AvtInc,0,0,0
2036,Baseline,AvtMor,0,0,0
2036,CombinePPM_Hi,AvtInc,0.2661030901662767,0.24615024039434671,0.2902336099474294
2036,CombinePPM_Hi,AvtMor,0.24025510086745377,0.21856759599955122,0.25963549413899895
2036,Combine_Hi,AvtInc,0.26592707686718847,0.2462728800955784,0.2902456975307725
2036,Combine_Hi,AvtMor,0.23696788507475183,0.21563145357129912,0.2573896118694333
2036,DxPPM_POC,AvtInc,0.014597817726481381,0.01018928525225839,0.020180772923158775
2036,DxPPM_POC,AvtMor,0.02165139279592289,0.016379806322627477,0.02659665136649841
2036,DxPPM_POC_Hi,AvtInc,9.973586107868658e-4,5.479163856978146e-4,0.0015943848622979734
2036,DxPPM_POC_Hi,AvtMor,0.00476913460485342,0.004058266846183082,0.005714639992973863
2036,DxPPM_TSwab,AvtInc,0.0016756019631682345,0.0010288681350329612,0.002538466921764376
2036,DxPPM_TSwab,AvtMor,0.005309210698015449,0.00462739542254058,0.006718966093393911
2036,Dx_POC,AvtInc,0.0133369848496427,0.009602743518848914,0.018222478101448877
2036,Dx_POC,AvtMor,0.017270459388754197,0.012596489137510627,0.022689314345809206
2036,Dx_POC_Hi,AvtInc,0.002174520785188274,0.0015475629538244853,0.0030066916149561994
2036,Dx_POC_Hi,AvtMor,0.0030961713181752917,0.0023664963649791294,0.0038850579735088867
2036,Dx_POC_Hi_ITT,AvtInc,0.07828766641917868,0.05628691326984588,0.10571767233330863
2036,Dx_POC_Hi_ITT,AvtMor,0.10156662452327614,0.0755460156144713,0.13111376919251205
2036,Dx_POC_ITT,AvtInc,0.08598739924709237,0.06175701023005413,0.11564998209440215
2036,Dx_POC_ITT,AvtMor,0.11081982455019154,0.08219229489618586,0.14325778579108966
2036,Dx_TSwab,AvtInc,0.0024709367926187215,0.0017737123147044838,0.003399378965163923
2036,Dx_TSwab,AvtMor,0.0033426710988905947,0.002492273544908849,0.0042810787570488115
2036,Dx_TSwab_ITT,AvtInc,0.07849338853786512,0.05644817892715211,0.10598051465901415
2036,Dx_TSwab_ITT,AvtMor,0.10165467742817172,0.0754890074072785,0.13137154174767132
2036,Mass_NAAT_20_HRZE,AvtInc,0,0,0
2036,Mass_NAAT_20_HRZE,AvtMor,0,0,0
2036,Mass_NAAT_20_PAN,AvtInc,0.008287703668830002,0.007938205377810679,0.008785260222289159
2036,Mass_NAAT_20_PAN,AvtMor,0.04582150237234704,0.040984680792792966,0.057171098076202964
2036,Mass_Xray_10_HRZE,AvtInc,0,0,0
2036,Mass_Xray_10_HRZE,AvtMor,0,0,0
2036,Mass_Xray_10_PAN,AvtInc,0.008287703668830002,0.007938205377810679,0.008785260222289159
2036,Mass_Xray_10_PAN,AvtMor,0.04582150237234704,0.040984680792792966,0.057171098076202964
2036,TxPPM_LA-INJ,AvtInc,0.012490193218247438,0.011826401524801843,0.012851326887850805
2036,TxPPM_LA-INJ,AvtMor,0.0289191998738923,0.026180234171348037,0.034097494743070916
2036,TxPPM_PAN-TB,AvtInc,0.00786879132419038,0.007360979882118965,0.00837450271250259
2036,TxPPM_PAN-TB,AvtMor,0.05358957426410689,0.046620074115859764,0.06646824152516582
2036,Tx_LA-INJ,AvtInc,0.012510751740021961,0.011978394597748533,0.013018724428165842
2036,Tx_LA-INJ,AvtMor,0.02507315702167683,0.02284913890780232,0.02925953237868598
2036,Tx_PAN-TB,AvtInc,0.008287703668830002,0.007938205377810679,0.008785260222289159
2036,Tx_PAN-TB,AvtMor,0.04582150237234704,0.040984680792792966,0.057171098076202964
2036,Vac_BCG,AvtInc,7.791668797317686e-6,6.5764980858911e-6,9.884477606630052e-6
2036,Vac_BCG,AvtMor,6.529534623937492e-6,5.490463964418495e-6,8.353481694960196e-6
2036,Vac_BCG-M72,AvtInc,0.25836161839361127,0.23788476221214838,0.2828505939579366
